Timestamp,Hospital Name,Hospital Full Name,Hospital Address,City Name(Hospital) ,Bing Address,Disease Name,Rate Staff,Rate Medical Facilities,Rate Parking,Rate Ward Facilities,Overall Ratings,Any Suggestions
3/14/2021 14:27:18,KEM hospital,,"489, Sardar, Mudaliar Rd, Rasta Peth, Pune, Maharashtra 411011",Pune,"KEM Hospital, 489 Rasta Peth, Sardar Moodliar Road, Pune, Maharashtra, India",Diabetes,5,4,5,,5,
3/14/2021 13:21:34,Healing Hands Clinic,"Healing Hands Clinic - Advanced Piles, Fissure, Fistula, Hernia Treatment Clinic | Doctor in Pune","4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Pune,"Healing Hands Clinic, 4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Dimorphic hemmorhoids(piles),3,4,3,4,4,
3/14/2021 13:21:55,Healing Hands Clinic,"Healing Hands Clinic - Advanced Piles, Fissure, Fistula, Hernia Treatment Clinic | Doctor in Pune","4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Pune,"Healing Hands Clinic, 4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Dimorphic hemmorhoids(piles),4,4,5,5,4,
3/14/2021 13:22:20,Healing Hands Clinic,"Healing Hands Clinic - Advanced Piles, Fissure, Fistula, Hernia Treatment Clinic | Doctor in Pune","4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Pune,"Healing Hands Clinic, 4th Floor, Millenium Star Extension Adjacent to Ruby Hall Entrance Gate, Dhole Patil Rd, Pune, Maharashtra 411001",Dimorphic hemmorhoids(piles),2,1,1,,2,
3/14/2021 13:24:01,Piles Care Clinic,The Complete Piles Care Clinic,"The Complete Piles Care Clinic, Shreemant Thorle Bajirav Peshve Rd, Mandai, Shukrawar Peth, Pune, Maharashtra 411030",Pune,"Piles Care Clinic, Shukrawar Peth, Bajirao Road, Oppositethe Ayurvedic Thyroid Clinic, Pune, Maharashtra 411002",Dimorphic hemmorhoids(piles),4,4,3,4,4,
3/14/2021 13:24:25,Piles Care Clinic,The Complete Piles Care Clinic,"The Complete Piles Care Clinic, Shreemant Thorle Bajirav Peshve Rd, Mandai, Shukrawar Peth, Pune, Maharashtra 411030",Pune,"Piles Care Clinic, Shukrawar Peth, Bajirao Road, Oppositethe Ayurvedic Thyroid Clinic, Pune, Maharashtra 411002",Dimorphic hemmorhoids(piles),4,3,3,,3,
3/14/2021 13:26:19,A K Piles Clinic,,"A K Piles Clinic, Shop No. 7,, Kale Padal Bypass Rd, Shri Ganesh Vihar, Hadapsar, Pune, Maharashtra 411028",Pune,"A.K.Piles Clinic, Shop No. 7, Kale Padal Bypass Road, Shri Ganesh Vihar, Hadapsar, Vardhaman Twp, Sasane Nagar, Pune, Maharashtra, India",Dimorphic hemmorhoids(piles),3,3,2,2,3,
3/14/2021 13:27:07,A K Piles Clinic,,"A K Piles Clinic, Shop No. 7,, Kale Padal Bypass Rd, Shri Ganesh Vihar, Hadapsar, Pune, Maharashtra 411028",Pune,"A.K.Piles Clinic, Shop No. 7, Kale Padal Bypass Road, Shri Ganesh Vihar, Hadapsar, Vardhaman Twp, Sasane Nagar, Pune, Maharashtra, India",Dimorphic hemmorhoids(piles),5,5,5,5,5,
3/14/2021 13:27:31,A K Piles Clinic,,"A K Piles Clinic, Shop No. 7,, Kale Padal Bypass Rd, Shri Ganesh Vihar, Hadapsar, Pune, Maharashtra 411028",Pune,"A.K.Piles Clinic, Shop No. 7, Kale Padal Bypass Road, Shri Ganesh Vihar, Hadapsar, Vardhaman Twp, Sasane Nagar, Pune, Maharashtra, India",Dimorphic hemmorhoids(piles),2,1,1,,2,
3/14/2021 13:28:43,DR PADVAL PILES HOSPITAL,,"Dr. Padwal Piles Hospital,SHOP NO 20/1, Swetha Height, Pune - Satara Rd, Panchod, Balaji Nagar, Pune, Maharashtra 411043",Pune,"Pune - Satara Rd, Panchod, Balaji Nagar, Pune, Maharashtra 411043",Dimorphic hemmorhoids(piles),3,4,3,3,3,
3/14/2021 13:29:57,Apollo Spectra Hospitals,"Apollo Spectra Hospitals - Laser Piles, Kidney Stone, Fistula, Hernia, Gall Bladder, Varicose Veins, ENT, Orthopaedics & Spine treatment in Sadashiv Peth, Pune","Saras Baug Rd, opp. Sanas Play Ground, Vijayanagar Colony, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Apollo Spectra Hospital, Saras Baug Road, Opp. Sanas Play Ground, Sadashiv Peth, Pune, Maharashtra, India",Dimorphic hemmorhoids(piles),4,3,5,,4,
3/14/2021 13:30:29,Apollo Spectra Hospitals,"Apollo Spectra Hospitals - Laser Piles, Kidney Stone, Fistula, Hernia, Gall Bladder, Varicose Veins, ENT, Orthopaedics & Spine treatment in Sadashiv Peth, Pune","Saras Baug Rd, opp. Sanas Play Ground, Vijayanagar Colony, Sadashiv Peth, Pune, Maharashtra 411030",Pune,"Apollo Spectra Hospital, Saras Baug Road, Opp. Sanas Play Ground, Sadashiv Peth, Pune, Maharashtra, India",Dimorphic hemmorhoids(piles),4,3,3,4,4,
3/14/2021 13:31:20,Vitthal PIles Hospital,VITTHAL PILES CENTRE - Piles Doctor in Pune | piles hospital near me | piles clinic in pune,"Vitthal Hospital Dange Chowk, Dange Empire, Thergaon, Pimpri-Chinchwad, Maharashtra 411033",Pune,"Vitthal Piles Center, Vitthal Hospital Dange Chowk, Dange Empire Thergaon Chinchwad Pune, Jai Hind Nagar, Thergaon, Pune, Maharashtra, India",Dimorphic hemmorhoids(piles),3,2,2,,3,
3/14/2021 13:32:11,Aditya Clinic,Aditya Clinic [ Dr. Rahul Doshi.],"Shop No. 3, Shiv Datta Complex, Baner Rd, near Orchid School, Balewadi Phata, Baner, Pune, Maharashtra 411045",Pune,"Aditya Clinic, Shop No.3, Shiv Datta Complex, Near Orchids School, Baner Road, Balewadi Phata, Pune, Maharashtra, India",Drug Reaction,5,4,4,,4,
3/14/2021 13:32:55,Homeo Care Clinic,Homeo Care Clinic™ - Best Homeopathic Doctor in Pune,"151/21/1, Magarpatta Rd, next to Kalika Dairy, North Hadapsar, Hadapsar, Pune, Maharashtra 411028",Pune,"Homeo Care Clinic, Near Noble Hospital, Behind Dominos Pizza, Magarpatta, Hadapsar, Pune, Maharashtra, India",Drug Reaction,5,5,4,,5,
3/14/2021 13:33:36,Headache & Migraine Clinic,Headache & Migraine Clinic - (Specialist Doctor Dr. Nilesh Bhandari ) Neurologist Pune,"Headache & Migraine Clinic - (Specialist Doctor Dr. Nilesh Bhandari ) Neurologist Pune, signal, Indian oil petrol pump, Bhandari Speciality clinic, Vrundavan Apartment, 104-1st floor, lane, Canal Rd, Dandekar Pool, Pune, Maharashtra 411030",Pune,"signal, Indian oil petrol pump, Bhandari Speciality clinic, Vrundavan Apartment, 104-1st floor, lane, Canal Rd, Dandekar Pool, Pune, Maharashtra 411030",Drug Reaction,5,4,4,,4,
3/14/2021 13:34:25,Alcohol De-addiction Centre,,"Alcohol De-Addiction Center, Shop No 9, Siddhivinayak Heights, Ahilyadevi Chowk, Pune Satara Road, Pune, Maharashtra, India",Pune,"Alcohol De-Addiction Center, Shop No 9, Siddhivinayak Heights, Ahilyadevi Chowk, Pune Satara Road, Pune, Maharashtra, India",Drug Reaction,4,5,5,4,4,
3/14/2021 13:35:11,Ruby Hall Clinic,"Ruby Hall Clinic, Wanowarie","Ruby Hall Clinic, Wanowarie, 59/6, Disney Park, Azad Nagar, Wanowrie, Pune, Maharashtra 411040",Pune,"Ruby Hall Clinic, Wanowarie Ruby Hall, 59/6, Azad Nagar, Wanowrie, Pune, Maharashtra, India",Drug Reaction,4,3,4,,4,
3/14/2021 13:35:48,Sahyadri Super Speciality Hospital,"Sahyadri Super Speciality Hospital, Deccan Gymkhana","Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Sahyadri Speciality Hospital, Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra, India",Drug Reaction,5,5,4,,5,
3/14/2021 13:36:31,Deenanath Mangeshkar Hospital,Deenanath Mangeshkar Hospital and Research Center,"Near, Deenanath Mangeshkar Hospital Road, Mhatre Bridge, Erandwane, Pune, Maharashtra 411004",Pune,"Deenanath Mangeshkar Hospital, Pune, Maharashtra, India",Drug Reaction,5,4,5,5,4,
3/14/2021 13:37:18,Nityanand Rehabiltion Centre,,"Nityanand Rehabiltion Centre, 78/2/2, Patang Plaza, Bharati Vidyapeeth, Pune Satara Road, Katraj, Pune, Maharashtra, India",Pune,"Nityanand Rehabiltion Centre, 78/2/2, Patang Plaza, Bharati Vidyapeeth, Pune Satara Road, Katraj, Pune, Maharashtra, India",Drug Reaction,5,4,4,,4,
3/14/2021 13:37:55,Inamdar Multispeciality Hospital,Inamdar Multispeciality Hospital Pune,"Inamdar Hospital building s No. 15, Fatima Nagar, Pune, Maharashtra 411040",Pune,"Dr. Uday Bapusaheb Pote (Inamdar Multispeciality Hospital), S No 15, Fatima Nagar-Wanowrie, Pune, Maharashtra, India",Drug Reaction,4,4,4,,4,
3/14/2021 13:38:57,Shivam Homeopathic Hospital,"Shivam Homeopathic Pharmacy | Best Homeopathy Doctor In Pune | Order Medicines Online In Pune, Call Now!","Shop No.8, Gera Junctinon,Lullanagar Chwok, Borade Nagar, Kondhwa, Pune, Maharashtra 411048",Pune,"Shivam Homeopathic Clinic, Shop No 8, Gera Junction, Near Zaheer Khan Restaurant, Lullanagar Chowk, Pune, Maharashtra, India",Drug Reaction,5,4,4,,4,
3/14/2021 13:39:39,The Skin Hair Laser And Cosmetology Clinic,The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic),"The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic), Ganga Cascade, Office no 4 , First floor Besides old Fiat Showroom, N Main Rd, Koregaon Park, Pune, Maharashtra 411001",Pune,"The Skin Hair Laser & Cosmetology Clinic, Ganga Cascade, Besides Pizza Hut, Lane 6 Koregoan Park, Koregaon Park, Pune, Maharashtra, India",Fungal infection,5,5,4,,4,
3/14/2021 13:40:40,The Skin Hair Laser And Cosmetology Clinic,The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic),"The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic), Ganga Cascade, Office no 4 , First floor Besides old Fiat Showroom, N Main Rd, Koregaon Park, Pune, Maharashtra 411001",Pune,"The Skin Hair Laser & Cosmetology Clinic, Ganga Cascade, Besides Pizza Hut, Lane 6 Koregoan Park, Koregaon Park, Pune, Maharashtra, India",Fungal infection,5,5,5,,5,
3/14/2021 13:41:32,The Skin Hair Laser And Cosmetology Clinic,The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic),"The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic), Ganga Cascade, Office no 4 , First floor Besides old Fiat Showroom, N Main Rd, Koregaon Park, Pune, Maharashtra 411001",Pune,"The Skin Hair Laser & Cosmetology Clinic, Ganga Cascade, Besides Pizza Hut, Lane 6 Koregoan Park, Koregaon Park, Pune, Maharashtra, India",Fungal infection,5,5,3,,4,
3/14/2021 13:42:22,The Skin Hair Laser And Cosmetology Clinic,The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic),"The Skin Hair Laser and Cosmetology Clinic (Hair and Skin Clinic), Ganga Cascade, Office no 4 , First floor Besides old Fiat Showroom, N Main Rd, Koregaon Park, Pune, Maharashtra 411001",Pune,"The Skin Hair Laser & Cosmetology Clinic, Ganga Cascade, Besides Pizza Hut, Lane 6 Koregoan Park, Koregaon Park, Pune, Maharashtra, India",Fungal infection,4,3,4,,3,
3/14/2021 13:43:04,Ketaki Skin and Laser Clinic,,"Ketaki Skin And Laser Clinic, Aundh - Ravet BRTS Rd, Mana-mandir Society, Rahatani, Pimpri-Chinchwad, Maharashtra 411027",Pune,"Ketaki skin & laser clinic, Aundh Ravet Road, Pune, Maharashtra, India",Fungal infection,5,5,5,,5,
3/14/2021 13:43:42,Ketaki Skin and Laser Clinic,,"Ketaki Skin And Laser Clinic, Aundh - Ravet BRTS Rd, Mana-mandir Society, Rahatani, Pimpri-Chinchwad, Maharashtra 411027",Pune,"Ketaki skin & laser clinic, Aundh Ravet Road, Pune, Maharashtra, India",Fungal infection,4,4,4,,4,
3/14/2021 13:44:23,Shree Diagnostics And Multispeciality Clinic,,"Dream Max Complex Shop No 6, Porwal Road, Dhanori, Pune - 411015",Pune,"Dream Max Complex Shop No 6, Porwal Road, Dhanori, Pune - 411015",Fungal infection,5,3,4,,4,
3/14/2021 13:45:12,Skin Privilege Hospital,"Skin Privilege - Skin, Hair & Nail Clinic","Skin Privilege - Skin, Hair & Nail Clinic, Shop No.2, Gawade Colony, Opp. Lokmanya Hospital, Chinchwad Station Rd, near Pharande Dental Hospital, Pune, Maharashtra 411033",Pune,"Skin Privilege, Shop No.2, Gawade Colony, Opp. Lokmanya Hospital, Near Pharande Dental Hospital, Chinchwad Station Marg, Chinchwad, Pune, Maharashtra, India",Fungal infection,5,5,4,,5,
3/14/2021 13:46:18,Yuva Cosmoderm Hospital,Yuva Cosmoderm,"Yuva Cosmoderm, 4th Floor, Sukhwani Prestige,Opp. Bank Of Maharashtra, Bavdhan, Pune, Maharashtra 411021",Pune,"Yuva Cosmoderm, 34Rd Floor, Sukhwani Prestige, Opposite Bank Of Maharashtra, Beside Bavdhan Hospital, N B P Tukaram Kondba Nimhan Road, Pune, Maharashtra, India",Fungal infection,5,5,4,4,5,
3/14/2021 13:47:12,Dr. Ritesh Shah Clinic,Shradha Clinic,"Shradha Clinic, SHOP NO 7, Sunshine Riviera Society, Spicer College Road, NEAR SPICER OCTROI POST NEXT TO, Kohinoor Planet, Aundh, Pune, Maharashtra 411007",Pune,"Dr. Ritesh Shah, Shop Number-11, Sunshine Rivera Apartment, Spicer College Road, Pune, Maharashtra, India",Fungal infection,5,4,3,,4,
3/14/2021 13:47:57,Dr. Harshal Gadhikar Clinic,Dr. Harshal Gadhikar | Gastroenterologist in Pune | Gastroenterology Clinic | Gastroenterologist Doctor in Pune,"1, Shivleela Appt, DP Rd, Aundh, Pune, Maharashtra 411007",Pune,"Dr. Harshal Gadhikar, C1/1, Shivleela, D P Road, Near Kot Hospital, Aundh, Pune, Maharashtra, India",Gastroenteritis,4,3,4,,4,
3/14/2021 13:48:35,Dr . Varun Khandagale Clinic,Dr Varun Khandagale,"135, Patil Plaza, Opposite Pudhari Office, Mitra Mandal Chowk, Swargate, Pune, Maharashtra 411009",Pune,"Dr . Varun Khandagale Clinic, 135, Patil Plaza, Opposite Pudhari Office, Mitra Mandal Chowk, Swargate, Pune, Maharashtra",Gastroenteritis,5,4,4,,5,
3/14/2021 13:49:11,Dr. Palnitkar's Liver & Gastro Clinic,Dr. Palnitkar's Liver & Gastro Clinic - Gastroenterologist in Pune,"Dr. Palnitkar's Liver & Gastro Clinic, Health Plaza, above Ashturkar's Pathology Lab, near Datta Mandir Road, Wakad, Pune, Maharashtra 411057",Pune,"Dr. Sachin Palnitkar, Dr. Palnitkar's Liver & Gastro Clinic, Health Plaza, Above Ashturkar's Pathology Lab, Near Datta Mandir Road, Wakad, Pune, Maharashtra, India",Gastroenteritis,4,4,3,,4,
3/14/2021 13:49:56,Dr. Suresh Jain Clinic,,"Dr. Suresh Jain Clinic, Opposite Ymca Quarter, Rasta Peth, Pune, Maharashtra 411002",Pune,"Dr. Suresh C Jain, 103, Khopkar Heights, Opp Ymca Club, 383/A Rasta Quarter Gate, Rasta Peth, Pune, Maharashtra, India",Gastroenteritis,4,5,4,4,4,
3/14/2021 13:50:35,Dr. Bhate Clinic,Dr. Bhate Gastro Liver Clinic,"Balewadi Phata, ShSriram Yashadha Building Office No.2 First, Main, Baner Rd, near The Orchid School, Pune, Maharashtra 411045",Pune,"Dr. Prasad Bhate, Aditya Birla Marg, Thergaon, Pune, Maharashtra, India",Gastroenteritis,4,4,4,4,4,
3/14/2021 13:51:11,The Gastro Clinic,,"The Gastro Clinic, Ist floor, Unity Commercial, Next to KFC restaurant, Baner road, opposite Oriental Bank Of Commerce, Pune, Maharashtra 411045",Pune,"The Gastro Clinic, Sr No 116/2A, Near Kfc, Opp. Icon Tower, Veerbhadra Nagar, Baner, Pune, Maharashtra, India",Gastroenteritis,4,4,3,,4,
3/14/2021 13:51:53,Gandhi Hospital,"Gandhi Hospital, Gastroenterologist in Pune","Gandhi Hospital, Aryan Centre,2nd Floor,Above Axis Bank,Hadapsar,Pune, Pune, Maharashtra 411028",Pune,"Gandhi Hospital, Aryan Centre,2nd Floor,Above Axis Bank,Hadapsar,Pune, Pune, Maharashtra 411028",Gastroenteritis,3,3,2,,3,
3/14/2021 13:52:28,Dr. Jaisingh Shinde Clinic,Surya Sahyadri Hospital,"1317, Kasba Peth, Agarwal Road, Off, Chhatrapati Shivaji Maharaj Rd, Pune, Maharashtra 411011",Pune,"Dr Shinde Jaisingh, 1317, Kasba Peth, Agarwale Road, Off Shivaji Road, Pune-411 011, Pune, Maharashtra, India",Gastroenteritis,5,5,4,4,5,
3/14/2021 13:53:18,Gadhikar Hospital,Gadhikar Dr Harshal P,"SHOP NO 2 ,BALAJI APARTMENT,PARK AVENUE LANE,, OPP KOTBAGI HOSPITAL, near DAV SCHOOL, Harmony Society, Ward No. 8, Wireless Colony, Aundh, Pune, Maharashtra 411007",Pune," Wireless Colony, Aundh, Pune, Maharashtra 411007",Gastroenteritis,3,4,3,,4,
3/14/2021 13:53:58,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",Gastroenteritis ,4,5,4,4,5,
3/14/2021 13:19:37,Dr. Rahul Anil Kothari Clinic,,"Flat No. 4, Sumit Building, D P Road, Aundh, Near DAV School, above New Poona Bakery, Pune, Maharashtra 411007",Pune,"Dr. Rahul Anil Kothari Clinic, Flat No. 4, Sumit Building, D P Road, Aundh, Near DAV School, Above New Poona Bakery, Pune, Maharashtra",GERD,4,3,4,,3,
3/14/2021 13:20:15,Dr. Rahul Anil Kothari Clinic,,"Flat No. 4, Sumit Building, D P Road, Aundh, Near DAV School, above New Poona Bakery, Pune, Maharashtra 411007",Pune,"Dr. Rahul Anil Kothari Clinic, Flat No. 4, Sumit Building, D P Road, Aundh, Near DAV School, Above New Poona Bakery, Pune, Maharashtra",GERD,5,4,4,,4,
3/14/2021 13:20:46,Dr. Abhijit Gotkhinde Clinic,Dr. Abhijit Gotkhinde - Hernia Specialist in Pune | Laparoscopic Surgeon | Gallbladder Stone | Piles Laser Surgeon in Pune,"Dr. Abhijit Gotkhinde - Hernia Specialist in Pune | Laparoscopic Surgeon | Gallbladder Stone | Piles Laser Surgeon in Pune, Parmar Plaza, 6, C Wing, Fatima Nagar, Wanowrie, Pune, Maharashtra 411040",Pune,"Parmar Plaza, 6, C Wing, Fatima Nagar, Wanowrie, Pune, Maharashtra 411040",GERD,5,5,5,,5,
3/14/2021 13:21:21,Dr. Rupesh Lunkad Hospital,"Dr. Rupesh Ashok Lunkad
","Dr. Rupesh Ashok Lunkad, Lotus Court, 30, FIRST, Pune - Satara Rd, Pune, Maharashtra 411009",Pune," Lotus Court, Near Panchami Hotel, Pune Satara Road, Market Yard, Pune - 411037, Above PH Diagnostic Center",GERD,5,5,4,,4,
3/14/2021 13:21:57,Dr. Rajendra Pujari Clinic,Asha Polyclinic & G I Endoscopy Center,"Asha Polyclinic & G I Endoscopy Center, Anand Nilay, 1st Floor, Karve Rd, near Bank Of Maharashtra, Karve Statue, Kothrud, Pune, Maharashtra 411038",Pune,"Dr. Rajendra Pujari, 1st Floor Anand Nilay Business Center, Karve Road, Karve Road Kothrud, Pune - 411038, Karve Staue Near Bank Of Maharashtra, Pune, Maharashtra, India",GERD,4,5,4,,4,
3/14/2021 13:22:53,Wellness Hospital,Wellness Speciality Clinic,"Wellness Speciality Clinic, No.213, 2nd Floor, Vision Galleria, Next To Kunal Ikon, Roseland Residency Road, Pimple Saudagar, Pune, Maharashtra 411027",Pune,"Wellness Specialty Clinic, NO 213, 2ND Floor, Vision Galleria, Next TO Kunal Icon, Roseland Residency Road, Pimple Saudagar, Pune, Maharashtra, India",GERD,5,5,3,,4,
3/14/2021 13:23:24,Dr. Kale's Clinic,Dr. Kale's Gastro Clinic | Dr. Vikrant Kale - Gastroenterologist & Endoscopy Centre,"Metropole Building 316 3rd Floor, Dange Chowk Main Road, Chinchwad, pune - 411033, Near Dange Chowk",Pune,"Dr. N V Kale, Shop No 8, Ground Floor, Ghanshyam Park Society, Dhole Patil Road, Beside Bank Of Baroda, Bs Dhole Patil Road, Pune, Maharashtra, India",GERD,5,5,3,4,4,
3/14/2021 13:23:57,Dr. Mukund Joshi Hospital,Joshi Clinic,"Joshi Clinic, Janardan Sadan, 1194/23, Ghole Rd, Shivaji Nagar, Shivajinagar, Pune, Maharashtra 411005",Pune,"MJM Hospital, 1202/2, Ghole Rd, Pune, Maharashtra, India",GERD,4,4,5,4,4,
3/14/2021 13:54:47,Dr. Sandeep Kulkarni Clinic,Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic,"Dr. Sandeep Kulkarni - Shree Gastroenterology Clinic, 1st Floor, Labhade Prestige,, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Dr. Sandeep Kulkarni Clinic, 1st Floor, Labhade Prestige, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra",GERD,5,5,4,,5,
3/14/2021 12:57:17,Ruby Hall Clinic,,"Ruby Hall Clinic, 40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001",Pune,"40, Sassoon Road, Pune, Maharashtra 411001",Heart attack,4,5,4,5,4,
3/14/2021 12:57:26,Ruby Hall Clinic,,"Ruby Hall Clinic, 40, Sasoon Rd, Sangamvadi, Pune, Maharashtra 411001",Pune,"40, Sassoon Road, Pune, Maharashtra 411001",Heart attack,4,5,4,5,4,
3/14/2021 13:25:04,Ram Mangal Hospital,Ram Mangal Heart Foundation- Heart Specialist Hospital in Pune | Best Heart Hospital in Pune | Best Heart Surgery Hospital in Pune | Cardiac Center in Pune | Heart Surgery Center in Pune | Treating Heart Surgery in Pune,"Ram Mangal Heart Foundation- Heart Specialist Hospital in Pune | Best Heart Hospital in Pune | Best Heart Surgery Hospital in Pune | Cardiac Center in Pune | Heart Surgery Center in Pune | Treating Heart Surgery in Pune, Wanwadi Nagar, Fatima Nagar, Wanowrie, Pune, Maharashtra 411040",Pune,"Fatima Nagar, Wanowrie, Pune, Maharashtra 411040",Heart attack,4,4,3,3,4,
3/14/2021 13:25:50,Hardas Heart Care Hospital,,"5th Floor, Fortune Plaza, Thube Park, Shivajinagar, Pune, Maharashtra 411005",Pune,"5th Floor, Fortune Plaza Thube Park, Shivajinagar, Pune, Maharashtra 411005",Heart attack,4,3,4,4,4,
3/14/2021 13:26:32,Jeevandhara Hospital,,"BUILDING, SR.NO 84/2-D, FIRST FLOOR, BHAGIRATHI SQUARE, Morebaug Rd, Katraj, Pune, Maharashtra 411046",Pune,"BHAGIRATHI SQUARE, Morebaug Rd, Katraj, Pune, Maharashtra",Heart attack,5,3,2,3,3,
3/14/2021 13:27:04,The Inamdar Heart Clinic,"The Inamdar Heart Clinic, 1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007","1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007",Pune,"1st Floor, Hrishikesh Dham(B), Lane Adjacent to Parihar Sweets, Opposite, State Bank of India, Parihar Chowk, I.T.I Road, Aundh, Pune 411007",Heart attack,4,5,3,4,4,
3/14/2021 13:27:35,The Inamdar Heart Clinic,"The Inamdar Heart Clinic, 1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 411007","1st Floor, Hrishikesh Dham(B Lane adjacent to Parihar Sweets, ITI Rd, opposite State Bank of India Parihar Chowk, Aundh, Pune, Maharashtra 41100",Pune,"1st Floor, Hrishikesh Dham(B), Lane Adjacent to Parihar Sweets, Opposite, State Bank of India, Parihar Chowk, I.T.I Road, Aundh, Pune 411007",Heart attack,5,5,5,5,5,
3/14/2021 13:33:35,Yashica Heart Care Centre,"Yashica Heart Care Centre (Dr.Manohar Sakhare - AIIMS New Delhi), Town Square Shopping Center 109, New Airport Road, above Dorabjee, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014","Town Square Shopping Center 109, New Airport Road, above Dorabjee, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",Pune,"New Airport Road, Pune, Maharashtra-411014",Heart attack,4,3,4,5,4,
3/14/2021 13:34:10,Sahyadri Super Speciality Hospital,,"Plot No. 30-C, Erandvane, Karve Rd, Deccan Gymkhana, Pune, Maharashtra 411004",Pune,"Plot no.30 – C, Deccan Gymkhana, Pune, Maharashtra 411004",Heart attack,4,3,3,3,4,
3/14/2021 13:34:41,N. M. Wadia Hospital,"N. M. Wadia Hospital, 32, Sasoon Rd, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001","32, Sasoon Rd, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001",Pune,"32, Sassoon Road, Pune, Maharashtra 411001",Heart attack,4,3,4,5,4,
3/14/2021 13:35:11,Global Hospital,,"577/2, off Sinhgad Road, Police Chaoki Rd, near Dattawadi, Dattawadi, Pune, Maharashtra 411030",Pune,"577 / 2, Near Dattawadi Police Chowki, Off Sinhagad Road, Dattawadi, Pune, Maharashtra 411030",Heart attack,2,3,3,3,3,
3/14/2021 13:35:44,Om Eye & Heart Care,,"30, Laxmi Classic, Pratik Nagar Chowk, Alandi Rd, Visharant Wadi, Pune, Maharashtra 411015",Pune,"30, Laxmi Classic, Pratik Nagar Chowk, Vishrantwadi, Alandi Road, Pune, Maharashtra 411015",Heart attack,3,4,4,3,4,
3/14/2021 13:36:19,Jehangir Hospital,,"32, Sasoon Road Opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001",Pune,"32 Sassoon Road, Pune, Maharashtra 411001",Heart attack,5,5,4,4,5,
3/14/2021 14:17:37,Inamdar Multispeciality Hospital Pune,,"Inamdar Hospital building s No. 15, Fatima Nagar, Pune, Maharashtra 411040",Pune,"Hospital Building S. No. 15, Fatimanagar, Pune, Maharashtra 411040",Heart attack,3,4,3,4,4,
3/14/2021 14:18:30,Inamdar Multispeciality Hospital Pune,,"Inamdar Hospital building s No. 15, Fatima Nagar, Pune, Maharashtra 411040",Pune,"Hospital Building S. No. 15, Fatimanagar, Pune, Maharashtra 411040",Heart attack,4,5,4,4,4,
